,productType,year,profit
6746,재간접,2019,35.49
6747,주식형,2019,0.0
6748,혼합채권형,2019,2.13
6749,재간접,2019,0.76
6750,재간접,2019,-7.54
6751,파생상품,2019,0.0
6752,재간접,2019,6.3
6753,파생상품,2019,10.78
6754,주식형,2019,15.65
6755,주식형,2019,11.28
6756,재간접,2019,12.7
6757,재간접,2019,25.07
6758,주식형,2019,0.0
6759,주식형,2019,0.0
6760,혼합채권형,2019,3.57
6761,재간접,2019,7.48
6762,주식형,2019,7.76
6763,혼합채권형,2019,1.39
6764,주식형,2019,6.03
6765,재간접,2019,24.13
6766,재간접,2019,28.66
6767,혼합채권형,2019,1.04
6768,혼합채권형,2019,0.0
6769,재간접,2019,4.59
6770,부동산,2019,14.88
6771,재간접,2019,10.94
6772,재간접,2019,19.89
6773,재간접,2019,18.71
6774,혼합채권형,2019,12.16
6775,재간접,2019,23.94
6776,파생상품,2019,19.88
6777,재간접,2019,0.0
6778,파생상품,2019,10.72
6779,주식형,2019,14.83
6780,파생상품,2019,30.84
6781,단기금융,2019,2.51
6782,재간접,2019,0.0
6783,주식형,2019,0.0
6784,혼합자산,2019,0.0
6785,재간접,2019,0.0
6786,주식형,2019,16.28
6787,혼합채권형,2019,0.0
6788,채권형,2019,0.0
6789,재간접,2019,9.35
6790,재간접,2019,17.14
6791,재간접,2019,2.32
6792,혼합자산,2019,0.0
6793,재간접,2019,0.0
6794,재간접,2019,17.77
6795,주식형,2019,2.57
6796,채권형,2019,2.0
6797,주식형,2019,22.88
6798,혼합채권형,2019,2.11
6799,주식형,2019,0.29
6800,재간접,2019,13.29
6801,주식형,2019,2.21
6802,주식형,2019,0.0
6803,채권형,2019,0.0
6804,재간접,2019,7.7
6805,주식형,2019,0.0
6806,주식형,2019,26.25
6807,특별자산,2019,8.78
6808,주식형,2019,24.74
6809,재간접,2019,24.42
6810,재간접,2019,25.88
6811,혼합채권형,2019,0.0
6812,주식형,2019,20.33
6813,혼합채권형,2019,0.0
6814,주식형,2019,-119.48
6815,주식형,2019,16.65
6816,주식형,2019,27.17
6817,재간접,2019,0.0
6818,혼합채권형,2019,1.75
6819,혼합채권형,2019,7.18
6820,재간접,2019,38.61
6821,주식형,2019,0.0
6822,주식형,2019,-0.6
6823,단기금융,2019,1.66
6824,주식형,2019,6.45
6825,혼합채권형,2019,0.0
6826,재간접,2019,0.0
6827,파생상품,2019,15.41
6828,혼합채권형,2019,3.48
6829,재간접,2019,10.56
6830,재간접,2019,13.16
6831,주식형,2019,0.0
6832,혼합주식형,2019,-0.29
6833,주식형,2019,10.82
6834,재간접,2019,5.67
6835,주식형,2019,9.52
6836,재간접,2019,9.36
6837,재간접,2019,0.0
6838,주식형,2019,0.0
6839,재간접,2019,10.69
6840,재간접,2019,4.75
6841,파생상품,2019,14.03
6842,주식형,2019,36.92
6843,주식형,2019,0.0
6844,채권형,2019,7.16
6845,부동산,2019,0.0
6846,주식형,2019,0.0
6847,주식형,2019,7.39
6848,재간접,2019,15.01
6849,채권형,2019,2.13
6850,주식형,2019,6.0
6851,단기금융,2019,1.51
6852,부동산,2019,0.0
6853,혼합채권형,2019,4.43
6854,재간접,2019,0.0
6855,재간접,2019,0.0
6856,재간접,2019,18.23
6857,재간접,2019,6.43
6858,주식형,2019,25.01
6859,채권형,2019,2.55
6860,파생상품,2019,12.1
6861,재간접,2019,9.49
6862,주식형,2019,6.8
6863,특별자산,2019,9.17
6864,주식형,2019,26.6
6865,단기금융,2019,1.43
6866,재간접,2019,5.94
6867,주식형,2019,0.0
6868,재간접,2019,10.03
6869,주식형,2019,1.52
6870,주식형,2019,15.89
6871,채권형,2019,2.14
6872,부동산,2019,0.0
6873,주식형,2019,11.74
6874,채권형,2019,0.99
6875,재간접,2019,11.97
6876,재간접,2019,0.0
6877,주식형,2019,0.0
6878,혼합주식형,2019,0.12
6879,파생상품,2019,12.54
6880,재간접,2019,97.82
6881,주식형,2019,0.0
6882,재간접,2019,0.0
6883,재간접,2019,0.0
6884,채권형,2019,7.52
6885,주식형,2019,25.21
6886,혼합자산,2019,0.0
6887,주식형,2019,0.0
6888,재간접,2019,22.31
6889,주식형,2019,0.0
6890,재간접,2019,15.33
6891,재간접,2019,0.0
6892,부동산,2019,0.0
6893,채권형,2019,0.0
6894,재간접,2019,0.0
6895,재간접,2019,0.0
6896,재간접,2019,11.17
6897,재간접,2019,23.64
6898,주식형,2019,-0.99
6899,주식형,2019,17.41
6900,혼합채권형,2019,0.0
6901,부동산,2019,0.0
6902,혼합채권형,2019,9.81
6903,주식형,2019,-2.49
6904,재간접,2019,0.0
6905,혼합주식형,2019,4.55
6906,채권형,2019,3.13
6907,주식형,2019,21.92
6908,재간접,2019,11.8
6909,재간접,2019,1.52
6910,주식형,2019,3.16
6911,재간접,2019,8.65
6912,재간접,2019,25.49
6913,채권형,2019,2.63
6914,주식형,2019,0.0
6915,부동산,2019,0.0
6916,주식형,2019,10.59
6917,재간접,2019,10.95
6918,혼합채권형,2019,1.35
6919,혼합채권형,2019,-0.12
6920,주식형,2019,14.48
6921,재간접,2019,8.66
6922,재간접,2019,0.0
6923,재간접,2019,18.9
6924,파생상품,2019,2.13
6925,재간접,2019,20.56
6926,주식형,2019,28.27
6927,재간접,2019,15.35
6928,재간접,2019,3.34
6929,채권형,2019,2.87
6930,재간접,2019,2.57
6931,채권형,2019,0.0
6932,재간접,2019,16.63
6933,주식형,2019,60.92
6934,재간접,2019,23.94
6935,주식형,2019,0.0
6936,재간접,2019,0.0
6937,재간접,2019,1.97
6938,재간접,2019,13.41
6939,혼합채권형,2019,7.71
6940,재간접,2019,2.6
6941,재간접,2019,23.99
6942,재간접,2019,9.32
6943,재간접,2019,0.0
6944,주식형,2019,3.83
6945,주식형,2019,0.0
6946,부동산,2019,0.0
6947,채권형,2019,6.69
6948,재간접,2019,17.93
6949,혼합주식형,2019,4.65
6950,재간접,2019,20.93
6951,재간접,2019,24.17
6952,주식형,2019,-0.66
6953,재간접,2019,14.57
6954,재간접,2019,1.05
6955,주식형,2019,46.85
6956,혼합채권형,2019,0.0
6957,주식형,2019,13.38
6958,재간접,2019,31.54
6959,부동산,2019,0.0
6960,재간접,2019,9.18
6961,부동산,2019,22.55
6962,재간접,2019,15.02
6963,혼합자산,2019,0.0
6964,채권형,2019,0.0
6965,재간접,2019,0.0
6966,주식형,2019,11.15
6967,주식형,2019,8.53
6968,주식형,2019,21.66
6969,재간접,2019,1.19
6970,주식형,2019,25.16
6971,주식형,2019,8.38
6972,주식형,2019,0.0
6973,주식형,2019,8.71
6974,주식형,2019,0.42
6975,파생상품,2019,2.5
6976,주식형,2019,6.17
6977,주식형,2019,0.0
6978,주식형,2019,17.48
6979,주식형,2019,0.0
6980,재간접,2019,10.46
6981,주식형,2019,5.85
6982,주식형,2019,15.7
6983,재간접,2019,21.04
6984,재간접,2019,6.65
6985,주식형,2019,-3.44
6986,혼합채권형,2019,-0.45
6987,재간접,2019,2.07
6988,재간접,2019,9.7
6989,재간접,2019,18.55
6990,주식형,2019,23.0
6991,부동산,2019,0.0
6992,재간접,2019,5.76
6993,재간접,2019,35.63
6994,주식형,2019,0.0
6995,재간접,2019,21.54
6996,채권형,2019,0.0
6997,재간접,2019,13.29
6998,파생상품,2019,-7.41
6999,재간접,2019,19.25
7000,재간접,2019,22.09
7001,주식형,2019,-5.08
7002,부동산,2019,14.34
7003,주식형,2019,0.0
7004,재간접,2019,19.51
7005,주식형,2019,26.18
7006,주식형,2019,3.54
7007,재간접,2019,7.21
7008,단기금융,2019,0.0
7009,혼합주식형,2019,0.0
7010,주식형,2019,0.0
7011,재간접,2019,0.0
7012,주식형,2019,0.0
7013,재간접,2019,14.24
7014,혼합채권형,2019,0.0
7015,재간접,2019,13.18
7016,재간접,2019,12.42
7017,재간접,2019,13.15
7018,주식형,2019,10.14
7019,주식형,2019,0.0
7020,재간접,2019,0.0
7021,부동산,2019,13.67
7022,혼합채권형,2019,2.7
7023,주식형,2019,-1.65
7024,재간접,2019,0.0
7025,재간접,2019,21.36
7026,재간접,2019,0.0
7027,혼합채권형,2019,0.0
7028,재간접,2019,25.89
7029,혼합채권형,2019,0.01
7030,재간접,2019,7.9
7031,재간접,2019,16.1
7032,재간접,2019,7.67
7033,주식형,2019,0.0
7034,재간접,2019,21.84
7035,혼합채권형,2019,2.71
7036,재간접,2019,21.7
7037,단기금융,2019,1.72
7038,주식형,2019,0.0
7039,주식형,2019,0.0
7040,재간접,2019,10.95
7041,부동산,2019,0.0
7042,혼합자산,2019,0.0
7043,혼합채권형,2019,3.92
7044,재간접,2019,0.0
7045,주식형,2019,4.84
7046,재간접,2019,0.0
7047,주식형,2019,5.71
7048,주식형,2019,0.0
7049,재간접,2019,14.35
7050,주식형,2019,25.16
7051,채권형,2019,0.0
7052,재간접,2019,1.61
7053,주식형,2019,0.0
7054,주식형,2019,0.29
7055,주식형,2019,25.62
7056,재간접,2019,0.0
7057,재간접,2019,2.77
7058,재간접,2019,16.1
7059,주식형,2019,9.89
7060,재간접,2019,13.89
7061,파생상품,2019,13.62
7062,주식형,2019,0.0
7063,재간접,2019,0.0
7064,주식형,2019,14.47
7065,혼합채권형,2019,0.0
7066,재간접,2019,13.34
7067,혼합자산,2019,15.54
7068,재간접,2019,8.07
7069,부동산,2019,0.0
7070,파생상품,2019,18.34
7071,주식형,2019,26.93
7072,재간접,2019,7.72
7073,주식형,2019,1.89
7074,재간접,2019,21.27
7075,주식형,2019,11.79
7076,재간접,2019,-1.42
7077,재간접,2019,17.06
7078,재간접,2019,7.85
7079,채권형,2019,9.01
7080,채권형,2019,3.92
7081,파생상품,2019,1.97
7082,재간접,2019,1.69
7083,주식형,2019,21.27
7084,재간접,2019,24.41
7085,채권형,2019,0.0
7086,주식형,2019,-0.27
7087,혼합자산,2019,0.0
7088,재간접,2019,8.59
7089,주식형,2019,32.09
7090,주식형,2019,25.75
7091,재간접,2019,0.0
7092,재간접,2019,0.0
7093,혼합채권형,2019,4.16
7094,주식형,2019,31.89
7095,주식형,2019,0.0
7096,재간접,2019,0.0
7097,혼합채권형,2019,1.65
7098,특별자산,2019,3.94
7099,주식형,2019,0.0
7100,재간접,2019,4.57
7101,주식형,2019,11.73
7102,재간접,2019,
7103,재간접,2019,0.0
7104,주식형,2019,-0.44
7105,주식형,2019,11.36
7106,혼합채권형,2019,7.74
7107,파생상품,2019,3.68
7108,주식형,2019,17.58
7109,주식형,2019,7.51
7110,부동산,2019,0.0
7111,주식형,2019,0.0
7112,주식형,2019,-0.6
7113,부동산,2019,13.01
7114,주식형,2019,28.71
7115,혼합채권형,2019,3.09
7116,재간접,2019,14.03
7117,파생상품,2019,26.23
7118,재간접,2019,5.18
7119,재간접,2019,8.15
7120,혼합채권형,2019,4.44
7121,혼합채권형,2019,4.56
7122,혼합채권형,2019,3.88
7123,재간접,2019,
7124,재간접,2019,0.0
7125,파생상품,2019,9.71
7126,파생상품,2019,0.0
7127,혼합채권형,2019,0.0
7128,혼합자산,2019,0.0
7129,혼합채권형,2019,0.0
7130,주식형,2019,0.0
7131,채권형,2019,5.67
7132,주식형,2019,24.14
7133,주식형,2019,5.4
7134,재간접,2019,16.61
7135,혼합채권형,2019,1.16
7136,재간접,2019,6.92
7137,부동산,2019,0.0
7138,재간접,2019,4.93
7139,주식형,2019,-0.13
7140,주식형,2019,23.86
7141,주식형,2019,0.0
7142,주식형,2019,0.0
7143,재간접,2019,0.0
7144,주식형,2019,0.0
7145,재간접,2019,19.37
7146,주식형,2019,6.09
7147,주식형,2019,8.96
7148,재간접,2019,9.57
7149,재간접,2019,0.0
7150,재간접,2019,0.0
7151,주식형,2019,21.05
7152,재간접,2019,22.13
7153,재간접,2019,16.6
7154,주식형,2019,13.47
7155,주식형,2019,0.0
7156,재간접,2019,22.15
7157,채권형,2019,0.0
7158,혼합주식형,2019,0.0
7159,주식형,2019,1.24
7160,혼합채권형,2019,0.0
7161,주식형,2019,13.64
7162,혼합채권형,2019,0.0
7163,주식형,2019,6.31
7164,주식형,2019,21.87
7165,재간접,2019,-0.92
7166,혼합채권형,2019,-4.28
7167,파생상품,2019,-5.28
7168,혼합채권형,2019,0.0
7169,주식형,2019,0.0
7170,혼합채권형,2019,4.59
7171,재간접,2019,
7172,재간접,2019,14.75
7173,채권형,2019,0.0
7174,주식형,2019,35.76
7175,재간접,2019,4.92
7176,재간접,2019,-6.55
7177,주식형,2019,9.2
7178,주식형,2019,5.54
7179,혼합주식형,2019,2.8
7180,채권형,2019,2.46
7181,혼합채권형,2019,0.0
7182,재간접,2019,0.0
7183,주식형,2019,12.47
7184,파생상품,2019,13.63
7185,주식형,2019,0.86
7186,혼합주식형,2019,0.0
7187,재간접,2019,17.66
7188,혼합채권형,2019,3.2
7189,파생상품,2019,15.98
7190,주식형,2019,0.0
7191,혼합주식형,2019,0.0
7192,주식형,2019,0.0
7193,재간접,2019,3.7
7194,파생상품,2019,8.28
7195,주식형,2019,0.0
7196,재간접,2019,6.87
7197,혼합주식형,2019,5.9
7198,재간접,2019,0.0
7199,주식형,2019,22.68
7200,주식형,2019,23.07
7201,혼합채권형,2019,2.05
7202,혼합채권형,2019,0.0
7203,재간접,2019,0.0
7204,재간접,2019,0.0
7205,재간접,2019,19.25
7206,주식형,2019,14.42
7207,주식형,2019,3.74
7208,재간접,2019,12.63
7209,재간접,2019,35.38
7210,재간접,2019,11.42
7211,재간접,2019,0.0
7212,주식형,2019,17.68
7213,재간접,2019,22.02
7214,재간접,2019,17.44
7215,재간접,2019,0.0
7216,재간접,2019,0.0
7217,재간접,2019,0.0
7218,재간접,2019,19.99
7219,파생상품,2019,19.99
7220,주식형,2019,10.04
7221,재간접,2019,11.17
7222,재간접,2019,0.0
7223,단기금융,2019,1.95
7224,혼합주식형,2019,5.69
7225,재간접,2019,26.24
7226,재간접,2019,9.76
7227,재간접,2019,10.65
7228,주식형,2019,0.0
7229,채권형,2019,0.0
7230,재간접,2019,-1.55
7231,주식형,2019,0.0
7232,주식형,2019,13.38
7233,재간접,2019,10.58
7234,주식형,2019,0.0
7235,채권형,2019,0.0
7236,재간접,2019,11.87
7237,혼합채권형,2019,1.98
7238,주식형,2019,31.73
7239,재간접,2019,0.0
7240,재간접,2019,0.0
7241,재간접,2019,23.06
7242,파생상품,2019,0.0
7243,주식형,2019,9.11
7244,부동산,2019,14.67
7245,재간접,2019,25.49
7246,주식형,2019,2.8
7247,주식형,2019,0.0
7248,재간접,2019,9.19
7249,재간접,2019,29.3
7250,혼합채권형,2019,3.14
7251,주식형,2019,27.35
7252,주식형,2019,20.12
7253,채권형,2019,2.2
7254,혼합채권형,2019,11.74
7255,주식형,2019,0.0
7256,재간접,2019,0.0
7257,재간접,2019,0.0
7258,부동산,2019,0.0
7259,주식형,2019,22.95
7260,혼합주식형,2019,3.63
7261,재간접,2019,11.41
7262,주식형,2019,24.41
7263,주식형,2019,0.97
7264,재간접,2019,0.0
7265,주식형,2019,0.0
7266,재간접,2019,17.75
7267,부동산,2019,0.0
7268,주식형,2019,23.6
7269,혼합채권형,2019,6.97
7270,주식형,2019,0.0
7271,주식형,2019,6.44
7272,재간접,2019,7.16
7273,주식형,2019,2.01
7274,주식형,2019,0.0
7275,재간접,2019,0.0
7276,재간접,2019,0.0
7277,재간접,2019,0.0
7278,재간접,2019,4.64
7279,주식형,2019,18.3
7280,주식형,2019,0.0
7281,재간접,2019,20.99
7282,재간접,2019,18.3
7283,파생상품,2019,24.33
7284,재간접,2019,14.99
7285,혼합채권형,2019,1.05
7286,재간접,2019,13.18
7287,주식형,2019,19.54
7288,재간접,2019,0.0
7289,주식형,2019,5.95
7290,재간접,2019,0.0
7291,재간접,2019,15.68
7292,주식형,2019,12.25
7293,주식형,2019,6.78
7294,재간접,2019,0.0
7295,파생상품,2019,0.0
7296,주식형,2019,3.67
7297,주식형,2019,18.92
7298,재간접,2019,10.94
7299,주식형,2019,27.05
7300,혼합채권형,2019,3.97
7301,혼합주식형,2019,4.74
7302,재간접,2019,10.79
7303,재간접,2019,9.81
7304,혼합채권형,2019,0.0
7305,주식형,2019,6.88
7306,혼합채권형,2019,2.11
7307,재간접,2019,6.45
7308,혼합주식형,2019,-2.16
7309,채권형,2019,3.19
7310,재간접,2019,11.36
7311,혼합채권형,2019,11.4
7312,재간접,2019,10.78
7313,파생상품,2019,11.59
7314,부동산,2019,0.0
7315,혼합채권형,2019,0.0
7316,주식형,2019,8.42
7317,주식형,2019,10.8
7318,채권형,2019,0.0
7319,재간접,2019,0.0
7320,재간접,2019,0.0
7321,재간접,2019,11.82
7322,주식형,2019,0.0
7323,주식형,2019,18.21
7324,재간접,2019,35.96
7325,재간접,2019,0.0
7326,재간접,2019,0.0
7327,주식형,2019,0.0
7328,주식형,2019,150.51
7329,혼합채권형,2019,0.64
7330,채권형,2019,0.0
7331,주식형,2019,5.54
7332,주식형,2019,-0.41
7333,재간접,2019,0.0
7334,주식형,2019,4.81
7335,파생상품,2019,11.6
7336,주식형,2019,35.31
7337,재간접,2019,0.0
7338,주식형,2019,0.0
7339,혼합채권형,2019,0.0
7340,재간접,2019,0.0
7341,혼합자산,2019,12.91
7342,재간접,2019,24.7
7343,재간접,2019,0.0
7344,주식형,2019,20.14
7345,재간접,2019,-1.63
7346,재간접,2019,11.5
7347,혼합채권형,2019,10.1
7348,파생상품,2019,11.02
7349,채권형,2019,18.7
7350,재간접,2019,0.0
7351,혼합채권형,2019,5.96
7352,재간접,2019,10.23
7353,주식형,2019,23.43
7354,채권형,2019,2.35
7355,주식형,2019,29.11
7356,재간접,2019,0.0
7357,주식형,2019,11.32
7358,주식형,2019,27.97
7359,재간접,2019,-1.68
7360,주식형,2019,20.03
7361,혼합채권형,2019,0.0
7362,재간접,2019,0.0
7363,혼합주식형,2019,0.0
7364,주식형,2019,0.0
7365,채권형,2019,0.0
7366,주식형,2019,13.22
7367,재간접,2019,0.0
7368,재간접,2019,0.0
7369,주식형,2019,6.31
7370,파생상품,2019,10.5
7371,재간접,2019,10.23
7372,재간접,2019,11.25
7373,혼합채권형,2019,0.0
7374,주식형,2019,22.58
7375,주식형,2019,7.47
7376,혼합채권형,2019,3.1
7377,재간접,2019,15.64
7378,채권형,2019,0.0
7379,주식형,2019,10.62
7380,재간접,2019,9.71
7381,주식형,2019,9.76
7382,재간접,2019,0.0
7383,주식형,2019,0.0
7384,주식형,2019,28.85
7385,재간접,2019,0.0
7386,주식형,2019,22.28
7387,주식형,2019,17.3
7388,혼합채권형,2019,0.0
7389,재간접,2019,9.71
7390,주식형,2019,1.24
7391,주식형,2019,5.99
7392,재간접,2019,27.4
7393,재간접,2019,11.96
7394,재간접,2019,0.0
7395,혼합채권형,2019,0.0
7396,재간접,2019,0.0
7397,채권형,2019,3.44
7398,혼합주식형,2019,-7.21
7399,혼합채권형,2019,2.41
7400,재간접,2019,10.9
7401,재간접,2019,27.85
7402,주식형,2019,5.21
7403,혼합채권형,2019,0.0
7404,재간접,2019,0.0
7405,재간접,2019,15.18
7406,주식형,2019,7.52
7407,재간접,2019,0.0
7408,단기금융,2019,1.37
7409,재간접,2019,8.07
7410,재간접,2019,0.0
7411,재간접,2019,0.0
7412,주식형,2019,9.91
7413,재간접,2019,10.57
7414,혼합채권형,2019,-0.42
7415,주식형,2019,16.01
7416,주식형,2019,0.0
7417,재간접,2019,0.0
7418,혼합채권형,2019,-3.0
7419,특별자산,2019,4.86
7420,부동산,2019,0.0
7421,혼합채권형,2019,0.0
7422,재간접,2019,0.0
7423,재간접,2019,24.48
7424,재간접,2019,8.31
7425,혼합채권형,2019,2.02
7426,재간접,2019,10.03
7427,채권형,2019,2.33
7428,재간접,2019,11.98
7429,부동산,2019,0.0
7430,재간접,2019,14.16
7431,재간접,2019,0.0
7432,재간접,2019,0.0
7433,재간접,2019,16.29
7434,부동산,2019,0.0
7435,재간접,2019,13.4
7436,재간접,2019,18.47
7437,재간접,2019,0.0
7438,재간접,2019,0.0
7439,재간접,2019,-1.11
7440,주식형,2019,0.84
7441,재간접,2019,13.25
7442,재간접,2019,0.0
7443,파생상품,2019,14.11
7444,재간접,2019,-17.54
7445,재간접,2019,0.0
7446,주식형,2019,2.43
7447,재간접,2019,15.81
7448,주식형,2019,0.0
7449,혼합채권형,2019,0.0
7450,채권형,2019,0.0
7451,재간접,2019,15.99
7452,주식형,2019,3.62
7453,재간접,2019,0.0
7454,주식형,2019,-1.79
7455,주식형,2019,0.02
7456,채권형,2019,2.08
7457,주식형,2019,18.97
7458,주식형,2019,0.0
7459,주식형,2019,6.51
7460,주식형,2019,0.0
7461,주식형,2019,0.0
7462,재간접,2019,9.94
7463,주식형,2019,26.95
7464,재간접,2019,23.61
7465,주식형,2019,8.17
7466,파생상품,2019,12.07
7467,재간접,2019,0.56
7468,재간접,2019,1.35
7469,재간접,2019,9.75
7470,주식형,2019,0.0
7471,주식형,2019,50.34
7472,부동산,2019,0.0
7473,주식형,2019,0.0
7474,혼합채권형,2019,0.0
7475,재간접,2019,1.94
7476,혼합채권형,2019,0.0
7477,혼합채권형,2019,0.0
7478,채권형,2019,0.0
7479,주식형,2019,-2.29
7480,주식형,2019,0.0
7481,주식형,2019,0.0
7482,주식형,2019,19.82
7483,재간접,2019,0.0
7484,주식형,2019,4.29
7485,주식형,2019,9.56
7486,재간접,2019,0.0
7487,부동산,2019,0.0
7488,파생상품,2019,0.0
7489,주식형,2019,1.46
7490,파생상품,2019,10.72
7491,주식형,2019,-13.95
7492,재간접,2019,5.08
7493,주식형,2019,0.0
7494,주식형,2019,-11.44
7495,주식형,2019,2.75
7496,재간접,2019,22.14
7497,혼합채권형,2019,0.0
7498,혼합채권형,2019,0.64
7499,재간접,2019,0.0
7500,주식형,2019,2.94
7501,주식형,2019,15.08
7502,혼합주식형,2019,5.25
7503,재간접,2019,23.11
7504,재간접,2019,0.0
7505,채권형,2019,0.0
7506,주식형,2019,0.0
